PID,GrLivArea_Log,SalePrice_Log,MSSubClass,MSZoning,LotFrontage,LotArea_Log,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalBath,ISU_dist
907135260,6.897704943128636,11.884489021402711,20,RL,57.0,9.131838143821225,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,0.0,304.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,1,3,1,TA,5,Typ,0,Detchd,Unf,2.0,TA,Y,0,0,0,0,0,0,None,0,2,2008,WD ,Normal,6.0,3.70497863
907175030,7.329749689041512,12.367340793126296,20,RL,70.0,9.116029692504942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400.0,Unf,0.0,125.0,1525.0,GasA,Ex,Y,SBrkr,1525,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,219,36,0,0,0,0,None,0,9,2006,WD ,Normal,3.0,3.679685795
907175060,7.309212365692763,12.287652632522597,20,RL,79.0,9.130864170474386,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200.0,Unf,0.0,279.0,1479.0,GasA,Ex,Y,SBrkr,1494,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,168,27,0,0,0,0,None,0,7,2006,WD ,Normal,3.0,3.665664276
907175080,7.257002707092073,12.328294703023394,20,RL,68.47022684310019,9.070618428801046,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1308.0,Unf,0.0,110.0,1418.0,GasA,Ex,Y,SBrkr,1418,0,0,2,3,1,Gd,5,Typ,1,Attchd,RFn,2.0,TA,Y,208,110,0,0,0,0,None,0,5,2008,WD ,Normal,3.0,3.5952058080000002
907175100,7.483806687665835,12.195517131590657,60,RL,80.0,9.249561085129464,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,866.0,866.0,GasA,Ex,Y,SBrkr,866,913,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,198,36,0,0,0,0,None,0,3,2009,WD ,Normal,2.5,3.5858382360000003
907176010,7.479299637782834,12.281643832377247,60,RL,68.47022684310019,9.483568487457813,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,0.0,176.0,864.0,GasA,Ex,Y,SBrkr,872,899,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,96,0,0,0,0,None,0,7,2008,WD ,Normal,3.5,3.5043424219999997
907180040,7.487733761436444,12.229545001715316,60,RL,69.0,9.141740280483926,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,648.0,Unf,0.0,176.0,824.0,GasA,Ex,Y,SBrkr,905,881,0,2,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,TA,Y,0,162,0,0,0,0,None,0,5,2007,WD ,Normal,3.5,3.595185355
907180050,7.433666540166168,12.160028707028767,60,RL,68.47022684310019,9.141740280483926,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,353.0,Unf,0.0,525.0,878.0,GasA,Ex,Y,SBrkr,892,800,0,2,3,1,TA,8,Typ,1,Attchd,RFn,2.0,TA,Y,0,39,0,0,0,0,None,0,4,2010,WD ,Normal,2.5,3.590134412
907180120,7.370230641807081,12.273731294003989,20,RL,78.0,9.236397906295473,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,158,29,0,0,0,0,None,0,8,2006,WD ,Normal,2.0,3.7616598110000004
907180130,7.313886831633462,12.225875272826354,20,RL,78.0,9.24329147211587,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,679.0,Unf,0.0,811.0,1490.0,GasA,Ex,Y,SBrkr,1501,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,144,29,0,0,0,0,None,0,6,2009,WD ,Normal,3.0,3.739947285
907181090,7.466799475018602,12.185869938212655,60,RL,68.0,9.134754385019587,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,Ex,Y,SBrkr,856,893,0,2,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,TA,Y,140,85,0,0,0,0,None,0,6,2006,WD ,Normal,2.5,3.695095097
907181100,7.266128779556451,12.165250651009918,20,RL,68.0,9.106866963499908,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,560.0,Unf,0.0,871.0,1431.0,GasA,Ex,Y,SBrkr,1431,0,0,2,3,1,Gd,6,Typ,0,Attchd,Fin,2.0,TA,Y,0,35,0,0,0,0,None,0,9,2009,WD ,Normal,3.0,3.704421043
907181120,7.409741954080923,12.24288661865289,60,RL,68.0,9.104757609401117,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,255.0,782.0,GasA,Ex,Y,SBrkr,782,870,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,70,0,0,0,0,None,0,6,2008,WD ,Normal,2.5,3.7816148839999997
907185050,7.4798641311650265,12.206072645530174,60,RL,70.0,9.07680897935166,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,606.0,Unf,0.0,322.0,928.0,GasA,Ex,Y,SBrkr,928,844,0,2,3,1,TA,7,Typ,1,Attchd,RFn,2.0,TA,Y,150,96,0,0,0,0,None,0,4,2009,WD ,Normal,3.5,3.406218097
907185060,7.427738840532894,12.20856952572876,60,RL,70.0,9.07680897935166,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505.0,Unf,0.0,299.0,804.0,GasA,Ex,Y,SBrkr,804,878,0,2,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,TA,Y,0,77,0,0,0,0,None,0,6,2010,WD ,Normal,2.5,3.394431748
907187010,7.483806687665835,12.287652632522597,60,RL,72.0,9.504948404498696,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,894.0,Unf,0.0,57.0,951.0,GasA,Ex,Y,SBrkr,951,828,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,208,107,0,0,0,0,None,0,9,2006,WD ,Normal,3.5,3.514130352
907187030,7.452402451223638,12.144197241812087,60,RL,57.0,9.096499555552423,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,880,844,0,2,3,1,Gd,8,Typ,0,Attchd,Fin,2.0,TA,Y,120,155,0,0,0,0,None,0,7,2008,WD ,Normal,2.5,3.521345466
907187040,7.5352967024440884,12.36946619243861,60,RL,47.0,9.289151552400472,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,GasA,Ex,Y,SBrkr,988,885,0,2,3,1,Gd,7,Typ,1,Attchd,RFn,2.0,TA,Y,202,123,0,0,0,0,None,0,3,2007,WD ,Normal,2.5,3.525001718
907187060,7.469083884921234,12.287652632522597,60,RL,43.0,9.421573272264558,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,0,2,3,1,TA,7,Typ,1,Attchd,RFn,2.0,TA,Y,0,74,0,0,0,0,None,0,3,2007,WD ,Normal,3.5,3.5248049389999996
907187080,7.2991214627108,12.160028707028767,20,RL,93.0,9.146548238888403,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Ex,Y,SBrkr,1479,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,120,25,0,0,0,0,None,0,7,2008,WD ,Normal,2.0,3.5189801889999996
907192010,7.528869256642251,12.206072645530174,60,RL,95.0,9.506734385029985,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,216.0,916.0,GasA,Ex,Y,SBrkr,920,941,0,2,3,1,Gd,8,Typ,0,BuiltIn,RFn,2.0,TA,Y,146,91,0,0,0,0,None,0,6,2006,WD ,Normal,3.5,3.532850207
907192020,7.432483807917119,12.157669906302006,60,RL,68.0,9.163563180417254,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,845.0,845.0,GasA,Ex,Y,SBrkr,845,845,0,2,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,TA,Y,0,103,0,0,0,0,None,0,2,2007,WD ,Normal,2.5,3.542394002
907192030,7.414572881350589,12.180754837545884,60,RL,68.0,9.097731427593528,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,829,0,2,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,TA,Y,144,68,0,0,0,0,None,0,7,2009,WD ,Normal,2.5,3.551937906
907192040,7.518607216815252,12.289954129510877,60,RL,68.47022684310019,9.085457189829492,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,841.0,Unf,0.0,144.0,985.0,GasA,Ex,Y,SBrkr,985,857,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,193,96,0,0,0,0,None,0,7,2007,WD ,Normal,3.5,3.56146712
907192090,7.360739903058278,12.332705296463539,20,RL,67.0,9.190953658175992,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788.0,Unf,0.0,785.0,1573.0,GasA,Ex,Y,SBrkr,1573,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,72,0,0,0,0,None,0,3,2009,WD ,Normal,3.0,3.6916640689999998
907192120,7.2991214627108,12.328290278254423,20,RL,72.0,9.274722630905451,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,0.0,440.0,1453.0,GasA,Ex,Y,SBrkr,1479,0,0,2,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,TA,Y,144,29,0,0,0,0,None,0,6,2007,WD ,Normal,3.0,3.7233603730000002
907192130,7.309212365692763,12.30591798049989,20,RL,88.0,9.45743479744618,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,922.0,Unf,0.0,572.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,2,3,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,192,36,0,0,0,0,None,0,9,2008,WD ,Normal,3.0,3.73281148
907192150,7.419380582918692,12.100712129872347,60,RL,72.0,9.334061298965942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,828,0,2,3,1,Gd,8,Typ,0,Attchd,RFn,2.0,TA,Y,144,68,0,0,0,0,None,0,9,2007,WD ,Normal,2.5,3.757904804
907194010,7.517520850603031,12.345834587905333,60,RL,79.0,9.42706335548747,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,666.0,Unf,0.0,278.0,944.0,GasA,Ex,Y,SBrkr,944,896,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,45,0,0,0,0,None,0,6,2009,WD ,Normal,3.5,3.528430208
907194020,7.491087593534876,12.352335152508426,60,RL,80.0,9.428270356237505,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,602.0,963.0,GasA,Ex,Y,SBrkr,963,829,0,2,3,1,Gd,7,Typ,1,Attchd,RFn,2.0,TA,Y,0,96,0,245,0,0,None,0,5,2008,WD ,Normal,2.5,3.528203364
907194110,7.265429723253953,12.139398512262181,20,RL,67.0,9.697999717710333,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,33,0,0,0,0,None,0,6,2009,WD ,Normal,2.0,3.60306291
907194130,7.4821189235521155,12.167851432709975,60,RL,65.0,9.547241088215463,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,None,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,936,840,0,2,3,1,Gd,7,Typ,1,Attchd,RFn,2.0,TA,Y,144,96,0,0,0,0,None,0,2,2006,WD ,Normal,2.5,3.70687637
907194160,7.275172319452771,12.220961258023925,20,RL,65.0,9.281637253858216,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,1259.0,Unf,0.0,172.0,1431.0,GasA,Ex,Y,SBrkr,1444,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,144,40,0,0,0,0,None,0,4,2009,WD ,Normal,3.0,3.735934064
907196020,7.340186835320115,12.230765258120545,20,RL,118.0,9.525443040003957,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1541.0,1541.0,GasA,Ex,Y,SBrkr,1541,0,0,2,3,1,Gd,6,Typ,1,Attchd,RFn,3.0,TA,Y,468,81,0,0,0,0,None,0,1,2006,WD ,Normal,2.0,3.464816724
907196040,7.508238774678663,12.367340793126296,60,RL,75.0,9.408535277926427,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,663.0,Unf,0.0,265.0,928.0,GasA,Ex,Y,SBrkr,928,895,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,192,36,0,0,0,0,None,4500,5,2008,WD ,Normal,3.5,3.5091899960000004
907196050,7.487733761436444,12.31716669303576,60,RL,68.0,9.328123407632566,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,920.0,GasA,Ex,Y,SBrkr,920,866,0,2,3,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,0,42,0,0,0,0,None,0,9,2008,WD ,Normal,3.5,3.50907283
907200110,6.843749949006225,11.777210959615614,20,RL,68.47022684310019,9.126958763037132,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280.0,BLQ,491.0,167.0,938.0,GasA,TA,Y,SBrkr,938,0,0,1,3,1,TA,5,Typ,0,Detchd,Unf,1.0,TA,Y,145,0,0,0,0,0,MnPrv,0,7,2008,WD ,Normal,2.0,3.110392604
907200170,6.860663671448287,11.794337924408413,80,RL,55.0,9.285447844462988,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0.0,428.0,911.0,GasA,Gd,Y,SBrkr,954,0,0,1,3,1,TA,6,Typ,0,Detchd,Unf,2.0,TA,Y,0,0,0,0,0,0,None,0,7,2006,WD ,Normal,1.0,3.194452272
907200190,6.932447891572509,11.941455846009388,80,RL,59.0,9.06647000155648,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,502.0,Unf,0.0,513.0,1015.0,GasA,TA,Y,SBrkr,1025,0,0,2,3,1,TA,6,Typ,1,Detchd,Unf,2.0,TA,Y,127,0,0,0,0,0,None,0,7,2007,WD ,Normal,2.0,3.199103482
907200230,6.946975992135418,11.728036844587175,20,RL,60.0,9.039552050995901,Pave,None,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,2,3,1,TA,5,Typ,0,None,None,0.0,None,Y,0,0,0,0,0,0,None,0,8,2009,WD ,Normal,2.0,3.211494608
907200250,6.9167150203536085,11.982929094215963,80,RL,72.0,9.181940897454485,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,TA,Y,SBrkr,1009,0,0,2,3,1,TA,6,Typ,1,Detchd,Unf,2.0,TA,Y,0,0,0,0,0,0,MnPrv,0,6,2007,WD ,Normal,2.0,3.262872755
907200270,6.946975992135418,11.812289042195847,20,RL,45.0,9.102977853647683,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539.0,Unf,0.0,501.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1,3,1,TA,5,Typ,0,Detchd,Unf,2.0,TA,Y,0,0,0,0,0,0,MnPrv,0,1,2007,WD ,Normal,1.5,3.2801745560000004
907200280,6.933423025730715,11.918390573078392,20,RL,38.0,9.631678829240638,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,198.0,Rec,688.0,140.0,1026.0,GasA,Ex,Y,SBrkr,1026,0,0,1,3,1,TA,5,Typ,0,Attchd,Unf,1.0,TA,Y,316,85,0,0,0,0,MnPrv,0,6,2010,WD ,Normal,2.5,3.2801745560000004
907200290,7.238496840894365,11.993807212363148,60,RL,68.47022684310019,9.296518068217235,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,1Fam,2Story,6,7,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378.0,Unf,0.0,311.0,689.0,GasA,Ex,Y,SBrkr,689,703,0,1,3,1,TA,6,Typ,0,Attchd,Fin,1.0,TA,Y,0,36,0,0,0,0,MnPrv,450,3,2010,WD ,Normal,1.5,3.2844684589999997
907200340,6.795705775173514,11.761346823468706,20,RL,75.0,9.273315171137572,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,1,3,1,TA,5,Typ,0,Attchd,Unf,1.0,TA,Y,365,0,0,0,0,0,MnPrv,0,2,2010,WD ,Normal,2.0,3.2969539510000003
907201060,6.892641641172089,11.917723684090689,80,RL,65.0,9.034199674257309,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,Gd,TA,CBlock,Gd,Gd,Av,GLQ,595.0,Unf,0.0,390.0,985.0,GasA,TA,Y,SBrkr,985,0,0,2,3,1,TA,6,Typ,0,Attchd,Unf,1.0,TA,Y,210,0,0,0,0,0,None,0,11,2008,WD ,Normal,2.0,3.2153464819999997
907201160,7.23561914106675,11.967180737247824,60,RL,50.0,9.028818495352793,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,TA,Y,SBrkr,686,702,0,1,3,1,TA,6,Typ,0,Attchd,Unf,1.0,TA,Y,406,36,0,0,0,0,None,0,12,2006,WD ,Normal,1.5,3.2371693980000003
907201220,6.810142450115136,11.84939770159144,20,RL,68.47022684310019,9.69701673550917,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,BrkTil,Gd,TA,Av,GLQ,625.0,Unf,0.0,282.0,907.0,GasA,TA,Y,SBrkr,907,0,0,1,3,1,TA,5,Typ,0,Attchd,Unf,1.0,TA,Y,72,0,0,0,0,0,MnPrv,0,7,2009,WD ,Normal,1.0,3.264673301
907201230,7.156176637480615,12.066810578196666,80,RL,42.0,9.248117736310213,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,TA,TA,CBlock,TA,Gd,Av,ALQ,595.0,LwQ,400.0,0.0,995.0,GasA,TA,Y,SBrkr,1282,0,0,2,3,1,TA,6,Typ,0,Detchd,Unf,3.0,Fa,Y,386,0,0,0,0,0,None,0,4,2006,WD ,Normal,7.0,3.2610849460000004
