PID,SalePrice_Log,MSSubClass,LotArea_Log,Street_Paved,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea_Log,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,MoSold,YrSold,SaleCondition,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,ISU_dist
909279040,11.8313792,30,9.358760377,1,4,4,4,Inside,3,Crawfor,Norm,1Fam,1Story,4,5,1922,1950,1,1,7.073269717,MetalSd,None,0,3,3,BrkTil,2,3,1,1,0,1,0,700,700,GasA,5,1,7,2006,Normal,1,2,1,2,5,Typ,1,Detchd,Unf,1,3,3,0,0,67,0,0,0,0,1,2.966926436
909279080,12.30138283,50,9.330343164,1,3,2,4,Corner,2,Crawfor,Norm,1Fam,1.5Fin,6,7,1932,1950,1,1,7.596392304,MetalSd,BrkFace,480,3,3,CBlock,3,3,2,3,297,2,557,0,854,GasA,3,1,3,2007,Normal,1,3,1,3,7,Typ,1,Detchd,Unf,2,3,3,0,0,19,0,0,0,0,1.5,2.966926436
909280030,12.4292162,50,9.350102314,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,1.5Fin,7,7,1936,1987,1,1,7.62900389,BrkFace,None,0,4,3,CBlock,4,3,1,3,223,1,0,794,1017,GasA,4,1,6,2006,Normal,1,3,1,4,6,Typ,1,Attchd,Fin,1,2,3,0,0,0,0,322,0,0,1.5,1.20146538
909280070,12.29225034,50,9.008224188,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,1.5Fin,7,7,1929,1950,1,1,7.421177529,Stucco,BrkFace,270,4,4,BrkTil,3,3,1,5,526,1,0,496,1022,GasA,5,1,2,2006,Normal,2,4,1,3,7,Typ,1,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2,1.16595864
909281010,12.38421883,70,9.714745428,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,2Story,6,8,1932,1950,1,1,7.760040681,Wd Sdng,None,0,3,3,BrkTil,4,3,1,3,503,1,0,449,952,GasA,3,1,7,2006,Normal,2,4,1,3,9,Typ,1,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2.5,1.218166391
909281020,11.8493977,190,8.735685945,1,3,4,4,Inside,3,Crawfor,Norm,2fmCon,1.5Fin,5,5,1941,1950,1,1,7.211556733,VinylSd,None,0,3,3,CBlock,3,2,1,2,533,1,0,195,728,GasA,5,1,10,2007,Normal,2,3,1,3,5,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,144,0,3,2,1.220228836
909281030,11.55214618,20,8.96200721,1,3,4,4,Corner,3,Crawfor,Feedr,1Fam,1Story,6,5,1951,1951,0,1,6.994849986,WdShing,BrkFace,88,3,2,PConc,3,3,1,3,500,1,0,591,1091,GasA,2,0,5,2008,Normal,1,2,1,3,5,Typ,1,Attchd,Fin,1,3,3,66,105,0,0,221,0,3,6,1.222308682
909281080,12.458775,50,9.254548627,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,1.5Fin,7,6,1941,1985,1,1,7.665284718,Wd Sdng,BrkFace,371,4,4,BrkTil,4,3,1,5,426,4,252,850,1528,GasA,5,1,7,2010,Normal,1,4,1,3,8,Typ,2,Attchd,Unf,1,3,3,0,0,86,0,0,0,0,2.5,1.330485439
909281130,12.66032792,70,9.265775079,1,4,3,4,Inside,2,Crawfor,Norm,1Fam,2Story,8,8,1932,1994,0,1,7.910957383,BrkFace,None,0,4,3,CBlock,4,4,1,3,297,1,0,556,853,GasA,3,1,12,2007,Normal,2,3,1,4,10,Maj1,2,Detchd,Unf,2,3,3,0,74,0,0,0,0,0,2.5,1.196313657
909282020,12.46651198,70,8.889997357,1,3,4,4,Inside,2,Crawfor,Norm,1Fam,2Story,6,8,1945,2002,0,1,7.749322465,Wd Sdng,None,0,3,3,CBlock,3,3,1,5,774,2,150,104,1028,GasA,5,1,7,2007,Normal,2,3,1,4,9,Typ,1,Detchd,Unf,1,3,3,224,0,0,0,0,0,3,3.5,1.215450207
909282030,12.85055465,50,9.553930076,1,3,4,4,Inside,2,Crawfor,Norm,1Fam,1.5Fin,8,9,1935,1997,1,1,8.145259567,Stucco,BrkFace,632,3,4,CBlock,3,3,2,3,192,1,0,536,728,GasA,5,1,5,2008,Normal,3,4,1,4,11,Typ,2,BuiltIn,Unf,3,3,3,314,12,0,0,0,0,2,3.5,1.193936244
909282060,12.20356952,70,9.418979237,1,3,2,4,Inside,3,Crawfor,Norm,1Fam,2Story,7,7,1932,1990,1,1,7.383368147,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,637,637,GasA,5,1,5,2006,Normal,1,3,1,4,8,Typ,2,2Types,Unf,3,3,3,0,0,0,0,104,0,2,1.5,1.272575812
909282110,12.25486281,70,9.561701221,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,2Story,6,7,1930,1959,1,1,7.496097345,Wd Sdng,None,0,3,3,PConc,3,3,1,1,0,1,0,697,697,GasA,5,1,11,2006,Normal,1,3,1,3,8,Typ,1,Attchd,Unf,2,2,3,0,90,0,0,0,0,3,1.5,1.328662928
909282130,11.88310876,20,9.116029693,1,4,4,4,Inside,3,Crawfor,Feedr,1Fam,1Story,5,6,1954,1954,1,1,7.013915475,BrkFace,None,0,3,4,BrkTil,3,3,2,3,154,5,694,264,1112,GasA,5,1,10,2009,Family,1,2,1,3,6,Typ,1,Attchd,Unf,1,3,3,0,0,0,0,0,0,3,2,1.360764891
909425010,12.64915462,50,9.65886497,1,3,4,4,Corner,3,Crawfor,Norm,1Fam,1.5Fin,7,9,1939,2006,1,1,7.577633833,VinylSd,BrkFace,312,4,4,CBlock,3,3,1,4,341,1,0,457,798,GasA,5,1,5,2008,Normal,1,3,1,4,8,Typ,2,Attchd,Unf,2,3,3,0,119,150,0,0,0,0,6.5,1.222590331
909425060,12.06968002,70,9.392661929,1,4,3,4,Inside,3,Crawfor,Norm,1Fam,2Story,7,7,1941,1950,1,1,7.355001921,MetalSd,None,0,3,3,CBlock,3,3,1,3,275,1,0,429,704,GasA,5,1,7,2009,Normal,1,3,1,2,7,Typ,1,Attchd,Unf,1,3,3,0,0,0,0,0,0,0,1.5,1.368909036
909425085,12.48142907,50,9.424806382,1,4,3,4,Inside,3,Crawfor,Norm,1Fam,1.5Fin,7,9,1950,2000,1,1,7.678326357,VinylSd,None,0,3,4,CBlock,3,4,1,6,435,1,0,397,832,GasA,5,1,4,2008,Normal,2,3,1,4,8,Typ,2,Attchd,Fin,2,3,3,0,96,0,0,0,0,0,3.5,1.37972089
909425130,12.17044547,20,9.498447354,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,1Story,6,6,1960,1960,1,1,7.353081921,HdBoard,Stone,132,3,3,CBlock,3,3,1,2,65,4,875,621,1561,GasA,3,1,5,2009,Normal,2,3,1,3,6,Typ,1,Attchd,Fin,2,3,3,0,148,0,0,120,0,0,3,1.529889796
909425140,12.458775,20,9.577895907,1,4,4,4,Inside,3,Crawfor,Norm,1Fam,1Story,6,7,1957,2004,0,1,7.516977225,CemntBd,BrkFace,106,3,3,PConc,3,3,1,6,1186,1,0,291,1477,GasA,5,1,6,2007,Normal,2,3,1,4,7,Typ,2,Attchd,Fin,2,3,3,0,87,0,0,200,0,0,3,1.545267204
909425180,12.28995413,20,9.471473109,1,4,3,4,Inside,3,Crawfor,Norm,1Fam,1Story,5,6,1977,1977,1,1,7.40671073,Plywood,BrkFace,459,3,3,CBlock,4,3,2,5,1283,2,147,0,1430,GasA,5,1,3,2006,Normal,2,3,1,4,7,Typ,1,Attchd,Fin,2,3,3,0,0,0,0,0,0,0,3,1.470395172
909425270,12.29910751,70,9.482274087,1,4,4,4,Inside,3,Crawfor,Norm,1Fam,2Story,7,6,1940,1984,1,1,7.461640392,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,410,1,0,390,800,GasA,3,1,7,2007,Normal,1,3,1,3,6,Typ,2,Attchd,Unf,1,3,3,0,0,0,0,0,0,0,1.5,1.240723689
909426060,12.45683136,60,9.655026193,1,4,4,4,Inside,3,Crawfor,Norm,1Fam,2Story,5,7,1950,1963,1,1,7.747164967,Wd Sdng,BrkFace,405,3,4,CBlock,4,3,1,6,760,1,0,408,1168,GasA,4,1,7,2006,Normal,2,4,1,3,9,Typ,3,Attchd,Fin,1,3,3,0,0,0,0,192,0,0,3,1.4479609
909426080,12.27839331,90,9.655026193,1,4,4,4,Inside,3,Crawfor,Norm,Duplex,2Story,5,6,1950,1991,1,1,7.685703061,VinylSd,BrkFace,430,3,4,CBlock,3,3,1,5,375,1,0,657,1032,GasA,5,1,3,2010,Normal,2,5,2,3,11,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2.5,1.439847471
909426090,11.97035031,50,9.655026193,1,4,3,4,Inside,3,Crawfor,Norm,1Fam,1.5Fin,5,7,1949,2005,1,1,7.328437353,BrkComm,None,0,3,3,BrkTil,3,3,1,4,312,3,507,248,1067,GasW,2,0,10,2009,Normal,2,3,1,2,7,Maj2,1,Attchd,Unf,1,3,3,0,0,81,0,0,0,0,3,1.39288014
909427230,12.49312952,70,9.109635668,1,4,4,4,Inside,3,Crawfor,Norm,1Fam,2Story,7,9,1941,2006,1,1,7.757906208,CemntBd,None,0,5,4,Stone,3,4,1,6,275,1,0,877,1152,GasA,5,1,5,2010,Normal,2,4,1,4,9,Typ,2,Attchd,RFn,1,3,3,0,60,0,0,0,0,4,2,1.37875701
909428110,11.96400108,190,9.664595644,1,4,4,4,Corner,3,Crawfor,Norm,2fmCon,1Story,5,5,1953,1953,0,1,7.197435354,MetalSd,BrkFace,56,3,3,CBlock,3,3,2,4,841,1,0,324,1165,GasA,3,1,6,2006,Normal,1,2,1,3,5,Typ,2,Attchd,Unf,1,3,3,0,0,0,0,0,0,0,2,1.589629813
909428120,12.28765263,20,9.952277717,1,4,3,4,Corner,3,Crawfor,Norm,1Fam,1Story,6,5,1953,1953,0,1,7.722677516,Wd Sdng,BrkFace,184,3,4,CBlock,4,3,2,5,35,3,869,905,1809,GasA,3,1,10,2007,Abnorml,2,3,1,4,7,Typ,2,Basment,Unf,2,3,3,166,120,192,0,0,0,3,3,1.682984401
909428170,12.37370349,20,10.16865558,1,3,4,4,CulDSac,3,Crawfor,Norm,1Fam,1Story,5,5,1956,1956,1,1,7.548555979,BrkFace,None,0,3,3,PConc,3,3,1,3,1116,1,0,782,1898,GasA,5,1,4,2008,Normal,2,3,1,3,7,Typ,2,Attchd,Unf,2,3,3,0,51,224,0,0,0,3,2.5,1.654051222
909428180,12.21106019,20,10.14584532,1,3,4,4,CulDSac,3,Crawfor,Norm,1Fam,1Story,6,4,1960,1960,1,1,7.3524411,Wd Sdng,BrkFace,423,3,2,CBlock,3,4,2,2,540,3,1020,0,1560,GasA,3,1,5,2007,Normal,1,3,1,3,6,Typ,3,Attchd,RFn,2,3,3,0,75,584,0,0,0,0,1.5,1.664549223
909428190,12.31940133,20,9.600894867,1,3,1,4,CulDSac,3,Crawfor,PosN,1Fam,1Story,6,7,1954,2006,0,1,7.402451521,HdBoard,BrkFace,72,4,3,CBlock,3,3,1,4,728,1,0,568,1296,GasA,5,1,11,2008,Normal,1,3,1,4,7,Typ,1,Detchd,Unf,2,3,3,108,0,0,216,0,0,0,2,1.665691308
909428240,12.31940133,20,9.76995616,1,4,3,4,Corner,2,Crawfor,PosA,1Fam,1Story,6,5,1954,1954,1,1,7.552762084,HdBoard,Stone,420,3,3,PConc,3,3,3,2,784,4,435,91,1310,GasA,5,1,1,2009,Normal,1,3,1,3,6,Typ,2,Basment,Unf,2,3,3,0,201,0,0,0,0,0,2.5,1.698769971
909428280,12.72188581,20,9.76995616,1,4,4,4,Inside,3,Crawfor,PosA,1Fam,1Story,7,8,1959,2002,1,1,7.550661243,BrkFace,None,0,4,4,PConc,4,3,3,6,1406,1,0,496,1902,GasA,3,1,5,2010,Normal,2,3,1,5,7,Typ,2,Attchd,Fin,2,3,3,0,207,162,0,0,0,0,3,1.836747866
909428340,12.27839331,20,9.979475899,1,3,4,4,CulDSac,3,Crawfor,Norm,1Fam,1Story,6,6,1968,1968,0,1,7.305188215,HdBoard,None,0,3,3,PConc,4,3,1,4,813,1,0,675,1488,GasA,5,1,9,2007,Normal,2,3,1,3,7,Typ,2,Attchd,RFn,2,3,3,0,0,216,0,0,0,0,7,1.705332237
909451020,11.66564655,160,7.538494999,1,4,4,4,CulDSac,3,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,1,1,6.939253946,MetalSd,None,0,3,3,CBlock,4,3,1,6,366,1,0,150,516,GasA,3,1,12,2008,Normal,1,2,1,3,5,Typ,1,Detchd,Unf,2,3,3,213,0,0,0,0,0,4,1,2.966926436
909451040,11.65268741,160,7.45760929,1,4,4,4,Inside,3,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,1,1,6.939253946,MetalSd,None,0,3,3,CBlock,3,3,1,1,0,1,0,516,516,GasA,3,1,5,2009,Normal,1,2,1,3,5,Typ,1,Detchd,Unf,2,3,3,279,0,0,0,0,0,4,1,2.966926436
909451100,11.8277362,160,7.305188215,1,4,4,4,Inside,3,Blueste,Norm,TwnhsE,2Story,6,6,1980,1992,1,1,7.11395611,MetalSd,None,0,3,4,CBlock,4,3,2,5,471,1,0,90,561,GasA,3,1,10,2009,Normal,1,2,1,4,5,Typ,1,Attchd,Fin,2,3,3,176,0,0,0,0,0,4,2.5,2.966926436
909451130,11.72723007,160,7.485491608,1,4,4,4,Inside,3,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,1,1,6.951772164,MetalSd,None,0,3,4,CBlock,4,3,1,6,330,1,0,186,516,GasA,4,1,12,2007,Normal,1,2,1,3,5,Typ,1,Detchd,Unf,2,3,3,180,0,0,0,0,0,3,1,2.966926436
909451140,11.70354582,160,7.385230923,1,4,4,4,Inside,3,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,1,1,7.11395611,MetalSd,None,0,3,3,CBlock,4,3,1,1,0,1,0,561,561,GasA,3,1,7,2009,Normal,1,2,1,3,5,Typ,1,Attchd,Fin,2,3,3,154,0,0,0,0,0,3,1.5,2.966926436
909451150,11.92503512,160,7.575584652,1,4,4,4,Inside,3,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,1,1,7.349873705,MetalSd,None,0,3,4,CBlock,4,3,1,2,81,6,612,23,716,GasA,3,1,7,2008,Normal,2,3,1,3,6,Typ,1,Attchd,Fin,2,3,3,161,0,0,0,0,0,4,3.5,2.966926436
909451180,11.72803684,160,7.170119543,1,4,4,4,Inside,3,Blueste,Norm,TwnhsE,2Story,6,6,1980,1980,1,1,7.11395611,MetalSd,None,0,3,3,CBlock,4,3,1,5,285,1,0,276,561,GasA,3,1,5,2009,Normal,1,2,1,3,5,Typ,1,Attchd,Fin,2,3,3,150,0,0,0,0,0,4,1.5,2.966926436
909452050,12.24529336,80,9.518339645,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,SLvl,6,6,1986,1986,1,1,7.591861715,VinylSd,BrkFace,242,3,4,CBlock,3,3,1,5,454,1,0,118,572,GasA,4,1,4,2009,Normal,2,3,1,3,6,Typ,1,BuiltIn,Fin,2,3,3,400,112,0,0,0,0,0,3.5,1.772148239
909452102,12.04355372,20,9.790934566,1,2,4,4,Inside,3,Crawfor,Norm,1Fam,1Story,4,5,1995,1996,1,1,7.426549072,VinylSd,None,0,3,3,PConc,4,3,1,1,0,1,0,1680,1680,GasA,4,1,6,2007,Normal,2,4,1,4,7,Typ,0,Attchd,Unf,2,3,3,152,0,0,0,0,0,0,2,1.627266978
909452114,12.22162606,80,9.885578132,1,3,4,4,FR2,3,Crawfor,Norm,1Fam,SLvl,7,6,1994,2007,1,1,7.409741954,VinylSd,BrkFace,44,3,3,PConc,4,3,1,6,343,1,0,80,423,GasA,5,1,6,2010,Normal,2,3,1,4,6,Typ,0,BuiltIn,RFn,2,3,3,0,0,0,0,0,0,0,3.5,1.763761544
909455030,12.1281111,120,8.270525095,1,3,2,4,Inside,2,Blueste,Norm,TwnhsE,1Story,8,6,1989,1989,1,1,6.941190055,HdBoard,None,0,4,3,CBlock,4,3,4,6,747,1,0,235,982,GasA,4,1,4,2010,Normal,1,1,1,4,4,Typ,1,Attchd,Fin,2,3,3,141,36,0,0,0,0,0,2,2.966926436
909455040,11.99843328,120,8.270525095,1,3,2,4,Inside,2,Blueste,Norm,TwnhsE,1Story,8,5,1989,1989,1,1,7.082548569,HdBoard,None,0,4,3,CBlock,4,3,3,6,76,1,0,1115,1191,GasA,4,1,3,2010,Normal,2,2,1,4,5,Typ,1,Attchd,Unf,2,3,3,112,81,0,0,0,0,0,2,2.966926436
909455060,12.20607265,120,8.270525095,1,3,3,4,Inside,2,Blueste,Norm,TwnhsE,1Story,8,5,1988,1988,1,1,6.927557906,HdBoard,None,0,3,3,CBlock,4,3,4,6,577,1,0,427,1004,GasA,4,1,3,2007,Normal,1,1,1,3,4,Typ,0,Attchd,Unf,2,3,3,135,0,0,0,0,0,0,2,2.966926436
909475020,12.31492705,20,9.703877406,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,1Story,6,5,1969,1969,1,1,7.519692404,Plywood,BrkFace,312,4,4,CBlock,3,3,3,3,1110,1,0,734,1844,GasA,4,1,12,2006,Normal,2,3,1,4,7,Typ,1,Attchd,RFn,2,3,3,0,73,216,0,0,0,0,3,1.670724121
909475040,12.66032792,20,9.775483712,1,4,3,4,Inside,3,Crawfor,Norm,1Fam,1Story,7,9,1971,2009,0,1,7.768533301,BrkFace,None,0,4,4,CBlock,4,3,1,6,803,5,419,581,1803,GasA,3,1,7,2009,Normal,2,3,1,5,7,Min1,2,Attchd,Fin,2,3,3,200,144,0,0,0,0,4,3,1.711855894
909475050,12.19602231,20,9.937550758,1,3,3,4,Corner,3,Crawfor,Norm,1Fam,1Story,7,5,1971,1971,1,1,7.436027816,Plywood,BrkFace,652,3,3,CBlock,4,3,1,3,434,1,0,1262,1696,GasA,5,1,2,2007,Normal,2,3,1,3,7,Typ,2,Attchd,Fin,2,3,3,0,146,0,0,0,0,2,2,1.719192288
909475140,12.57418197,20,9.65515439,1,3,4,4,Inside,3,Crawfor,Norm,1Fam,1Story,7,8,1959,1997,1,1,7.496097345,BrkFace,None,0,3,3,CBlock,3,3,1,5,1247,1,0,254,1501,GasA,3,1,3,2010,Normal,2,1,1,3,6,Typ,2,Attchd,Fin,2,3,3,0,54,0,0,161,0,2,3,1.818731466
909475230,12.66032792,20,9.800568499,1,3,2,4,CulDSac,3,Crawfor,Norm,1Fam,1Story,8,5,1986,1986,1,1,7.910590612,WdShing,None,0,4,3,CBlock,4,3,1,1,0,1,0,279,279,GasA,4,1,8,2007,Normal,2,2,1,4,6,Typ,1,Attchd,Fin,2,4,3,216,64,169,0,0,228,0,2.5,2.966926436
909475300,12.31043266,20,9.984837098,1,3,4,4,Corner,3,Crawfor,Norm,1Fam,1Story,6,9,1988,2007,0,1,7.426549072,Wd Sdng,BrkFace,260,4,4,CBlock,4,3,1,6,808,1,0,72,880,GasA,5,1,12,2009,Normal,2,3,1,4,5,Typ,1,Attchd,Fin,2,3,3,292,44,0,182,0,0,0,3,2.966926436
910200040,11.65268741,50,9.047821442,1,4,4,4,Corner,3,IDOTRR,Artery,1Fam,1.5Fin,5,7,1919,2005,1,1,7.324489979,CemntBd,None,0,3,3,CBlock,3,3,1,1,0,1,0,793,793,GasW,3,0,8,2007,Normal,2,3,1,2,7,Typ,0,None,None,0,0,1,0,0,144,0,0,0,0,2,1.716931973
910200060,11.88724384,50,8.853665428,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,6,7,1926,1950,0,1,7.158513997,MetalSd,None,0,3,3,PConc,3,3,1,5,374,1,0,487,861,GasA,5,1,5,2006,Normal,1,3,1,3,6,Typ,0,Detchd,Fin,2,3,3,96,0,132,0,0,0,3,6,1.719684372
910200080,11.74403719,30,8.853665428,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1Story,6,8,1926,1998,1,1,6.823286122,VinylSd,None,0,3,4,BrkTil,3,3,1,3,299,6,40,555,894,GasA,3,1,7,2008,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,3,2,0,0,116,0,0,0,3,2,1.721937493
910200110,11.85651517,50,8.853665428,1,4,4,4,Corner,3,IDOTRR,Norm,1Fam,1.5Fin,6,7,1940,1950,1,1,7.102499356,Wd Sdng,None,0,3,3,BrkTil,3,3,1,5,375,1,0,345,720,GasA,4,1,5,2007,Normal,1,3,1,4,6,Typ,0,Detchd,Fin,2,3,3,0,0,30,0,0,0,3,1,1.642779512
910201020,11.3736634,45,8.517193191,1,4,4,4,Inside,3,IDOTRR,RRAe,1Fam,1.5Unf,5,6,1941,1950,1,1,6.688354714,MetalSd,None,0,3,3,CBlock,3,3,3,4,116,1,0,604,720,GasA,1,0,12,2007,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,0,0,244,0,0,0,0,1,1.811239173
910201050,11.77413522,50,8.893984439,1,4,4,4,Inside,3,IDOTRR,Artery,1Fam,1.5Fin,5,7,1925,2003,1,1,7.378383713,VinylSd,None,0,4,4,BrkTil,3,1,1,1,0,1,0,936,936,GasA,5,1,9,2007,Normal,2,3,1,3,6,Typ,0,None,None,0,0,1,0,0,0,176,0,0,0,2,1.823218511
910201110,11.51292546,50,8.709465079,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,4,5,1939,1950,1,1,7.023758955,AsbShng,None,0,3,3,PConc,3,3,1,1,0,1,0,732,732,GasA,4,1,6,2007,Normal,1,3,1,3,4,Typ,0,Detchd,Unf,1,3,2,0,0,140,0,0,0,3,1,1.845834267
910201130,11.69524702,50,8.699514748,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,6,8,1940,2006,1,1,6.993932975,VinylSd,None,0,3,3,CBlock,2,3,1,1,0,1,0,720,720,GasA,4,1,7,2008,Normal,1,3,1,3,5,Typ,0,Detchd,Unf,1,3,3,0,0,0,0,0,0,0,1,1.854544114
910201180,11.92443229,70,9.111624399,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,2Story,5,6,1923,1999,1,1,7.510977752,Wd Sdng,None,0,3,3,BrkTil,4,3,1,5,548,1,0,311,859,GasA,5,1,3,2007,Alloca,2,3,1,4,6,Typ,0,Detchd,None,0,0,3,174,0,212,0,0,0,3,2,1.737994832
910202030,11.22790651,30,8.208491752,1,4,4,4,Inside,3,IDOTRR,Artery,1Fam,1Story,5,7,1922,1950,1,1,6.704414355,Stucco,None,0,3,3,BrkTil,3,3,1,1,0,1,0,816,816,GasA,5,1,9,2007,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,2,1,0,0,96,0,0,0,0,1,1.954912696
910202050,10.91508846,30,8.198639455,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1Story,4,4,1922,1950,1,1,6.679599186,AsbShng,None,0,3,3,BrkTil,3,2,1,1,0,1,0,796,796,GasA,2,0,1,2008,Normal,1,2,1,3,5,Typ,0,None,None,0,0,1,0,0,100,0,0,0,3,1,1.97002358
910202060,11.74006104,50,8.600798775,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,4,8,1922,2007,1,1,7.050989447,VinylSd,None,0,3,4,BrkTil,3,3,1,4,735,1,0,61,796,GasA,4,1,5,2010,Normal,1,3,1,4,7,Typ,0,Detchd,Unf,1,3,1,0,96,0,0,0,0,3,2,1.970498192
910202070,11.89818787,70,9.277064004,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,2Story,5,7,1920,1997,0,1,7.203405521,VinylSd,None,0,3,4,CBlock,3,2,1,3,456,1,0,216,672,GasA,4,1,7,2009,Normal,1,3,1,3,6,Typ,0,Detchd,Unf,1,3,3,0,128,218,0,0,0,0,1,1.971454943
910202100,11.69940503,30,8.681011277,1,4,4,4,Corner,3,IDOTRR,Norm,1Fam,1Story,6,8,1930,2007,1,1,6.704414355,Wd Sdng,None,0,4,4,BrkTil,3,3,3,5,538,1,0,278,816,GasA,5,1,6,2008,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,0,0,96,0,0,0,0,1,1.975382043
910203020,11.69940503,30,8.839276691,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1Story,5,6,1940,1955,1,1,6.656726524,VinylSd,None,0,3,3,CBlock,3,3,1,5,403,3,125,212,740,GasA,5,1,2,2008,Normal,1,2,1,3,4,Typ,1,Detchd,Fin,1,5,3,0,25,0,0,0,0,0,1,1.739545896
910203090,11.68687877,50,9.006386515,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1.5Fin,5,7,1930,1950,1,1,7.090076836,Wd Sdng,None,0,3,3,CBlock,4,3,1,1,0,1,0,780,780,GasA,4,1,7,2008,Normal,1,4,1,3,7,Typ,0,None,None,0,0,3,0,0,96,0,0,0,0,1,1.763979012
910203100,11.1844214,30,9.051813464,1,4,1,4,Inside,3,IDOTRR,Norm,1Fam,1Story,4,4,1925,1950,1,1,6.510258341,Wd Sdng,None,0,3,3,BrkTil,2,3,1,1,0,1,0,432,432,GasA,3,0,6,2006,Normal,1,2,1,3,4,Min1,0,None,None,0,0,1,0,0,112,0,0,0,2,1,1.798894759
910203230,11.35040654,30,8.857941985,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1Story,4,6,1925,1950,1,1,6.463029457,MetalSd,None,0,3,3,BrkTil,3,3,1,1,0,1,0,641,641,GasA,4,1,3,2006,Normal,1,2,1,2,4,Typ,0,Detchd,Unf,1,3,1,184,0,70,0,0,0,3,1,1.695883418
910203250,11.31447453,30,9.006263883,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,1Story,2,5,1941,1950,1,1,6.29156914,Wd Sdng,None,0,3,3,BrkTil,3,3,1,4,480,1,0,0,480,GasA,3,1,4,2010,Normal,1,1,1,3,4,Typ,0,Detchd,Unf,1,2,1,0,0,0,0,0,0,0,1,1.6784686
910203290,11.681824,30,9.019542997,1,4,3,4,Inside,2,IDOTRR,Norm,1Fam,1Story,6,5,1920,1950,1,1,6.91968385,BrkFace,None,0,3,3,BrkTil,3,3,1,1,0,1,0,1012,1012,GasA,3,1,5,2007,Normal,1,2,1,3,6,Typ,1,Detchd,Unf,1,3,3,0,22,112,0,0,0,3,1,1.674549535
910204050,11.71993963,70,9.066470002,1,4,3,4,Inside,3,IDOTRR,Norm,1Fam,2Story,5,6,1900,1993,0,1,7.681560363,AsbShng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,760,760,GasA,5,0,12,2009,Normal,2,5,1,4,11,Typ,0,Detchd,Unf,2,3,3,467,160,78,0,0,0,0,2,1.882018008
910205010,11.74403719,80,8.699514748,1,4,4,4,Inside,3,IDOTRR,Norm,1Fam,SLvl,5,5,1967,1967,0,1,7.412160335,HdBoard,None,0,2,3,CBlock,4,3,2,3,257,1,0,367,624,GasA,5,1,7,2008,Normal,1,3,1,3,7,Mod,1,Attchd,Unf,1,3,3,0,180,0,0,100,0,3,1.5,1.984377963
